SectionID,PolderID,SurveyDate,Dist,Direction,Easting,Northing,Lat,Lon,mSoB,mPWD,Remarks,KMChainage
Xs_4_114,4,26/06/2022,42,Country Side to River Side,404997.7124,495429.4607,22.56555064,89.07317467,0.718,1.178,Fishing Project,Km. 56.500
Xs_4_114,4,26/06/2022,43,Country Side to River Side,404996.7124,495429.4208,22.56555022,89.07316494,1.138,1.598,G/L,Km. 56.500
Xs_4_114,4,26/06/2022,46,Country Side to River Side,404993.7185,495429.301,22.56554897,89.07313583,2.568,3.028,H/Land,Km. 56.500
Xs_4_114,4,26/06/2022,53,Country Side to River Side,404986.725,495429.0123,22.56554597,89.07306783,2.618,3.078,H/Land,Km. 56.500
Xs_4_115,4,26/06/2022,0,Country Side to River Side,405108.4624,495902.3825,22.56982867,89.07422328,1.424,1.884,H/S,Km. 57.000
Xs_4_115,4,26/06/2022,10,Country Side to River Side,405099.7852,495907.3443,22.569873,89.07413858,1.524,1.984,H/S,Km. 57.000
Xs_4_115,4,26/06/2022,15,Country Side to River Side,405095.4452,495909.8222,22.56989514,89.07409622,1.564,2.024,H/S,Km. 57.000
Xs_4_115,4,26/06/2022,20,Country Side to River Side,405091.1081,495912.3092,22.56991736,89.07405389,1.874,2.334,Toe,Km. 57.000
Xs_4_115,4,26/06/2022,22,Country Side to River Side,405089.3664,495913.3041,22.56992625,89.07403689,2.344,2.804,Slope,Km. 57.000
Xs_4_115,4,26/06/2022,24,Country Side to River Side,405087.6275,495914.2867,22.56993503,89.07401992,2.604,3.064,Edge of Embankment,Km. 57.000
Xs_4_115,4,26/06/2022,26.5,Country Side to River Side,405085.4618,495915.5302,22.56994614,89.07399878,2.504,2.964,C/L,Km. 57.000
Xs_4_115,4,26/06/2022,29,Country Side to River Side,405083.299,495916.7737,22.56995725,89.07397767,2.644,3.104,Edge of Embankment,Km. 57.000
Xs_4_115,4,26/06/2022,30,Country Side to River Side,405082.4281,495917.2711,22.56996169,89.07396917,1.974,2.434,Slope,Km. 57.000
Xs_4_115,4,26/06/2022,31,Country Side to River Side,405081.56,495917.7594,22.56996606,89.07396069,1.204,1.664,Toe,Km. 57.000
Xs_4_115,4,26/06/2022,35,Country Side to River Side,405078.0909,495919.7489,22.56998383,89.07392683,0.974,1.434,Fishing Project,Km. 57.000
Xs_4_115,4,26/06/2022,40,Country Side to River Side,405073.7508,495922.2237,22.57000594,89.07388447,0.904,1.364,Fishing Project,Km. 57.000
Xs_4_115,4,26/06/2022,50,Country Side to River Side,405065.0738,495927.1887,22.57005031,89.07379978,0.834,1.294,Fishing Project,Km. 57.000
Xs_4_115,4,26/06/2022,52,Country Side to River Side,405063.3321,495928.1835,22.57005919,89.07378278,0.764,1.224,Fishing Project,Km. 57.000
Xs_4_116,4,26/06/2022,0,Country Side to River Side,405494.1243,496012.2987,22.57084308,89.07796767,-0.295,0.165,Fishing Project,Km. 57.500
Xs_4_116,4,26/06/2022,10,Country Side to River Side,405497.0764,496021.8475,22.5709295,89.07799581,-0.185,0.275,Fishing Project,Km. 57.500
Xs_4_116,4,26/06/2022,15,Country Side to River Side,405498.5509,496026.6265,22.57097275,89.07800986,-0.345,0.115,Fishing Project,Km. 57.500
Xs_4_116,4,26/06/2022,19,Country Side to River Side,405499.7369,496030.4416,22.57100728,89.07802117,0.125,0.585,Fishing Project,Km. 57.500
Xs_4_116,4,26/06/2022,20,Country Side to River Side,405500.0256,496031.3931,22.57101589,89.07802392,0.865,1.325,Toe,Km. 57.500
Xs_4_116,4,26/06/2022,22,Country Side to River Side,405500.6257,496033.3114,22.57103325,89.07802964,1.565,2.025,Slope,Km. 57.500
Xs_4_116,4,26/06/2022,24,Country Side to River Side,405501.2115,496035.2206,22.57105053,89.07803522,2.305,2.765,Edge of Embankment,Km. 57.500
Xs_4_116,4,26/06/2022,26,Country Side to River Side,405501.8002,496037.1267,22.57106778,89.07804083,2.435,2.895,C/L,Km. 57.500
Xs_4_116,4,26/06/2022,28,Country Side to River Side,405502.3889,496039.0358,22.57108506,89.07804644,2.355,2.815,Edge of Embankment,Km. 57.500
Xs_4_116,4,26/06/2022,29,Country Side to River Side,405502.689,496039.9873,22.57109367,89.07804931,2.225,2.685,Slope,Km. 57.500
Xs_4_116,4,26/06/2022,30,Country Side to River Side,405502.9776,496040.9419,22.57110231,89.07805206,2.175,2.635,Toe,Km. 57.500
Xs_4_116,4,26/06/2022,35,Country Side to River Side,405504.4636,496045.7208,22.57114556,89.07806622,2.105,2.565,H/S,Km. 57.500
Xs_4_116,4,26/06/2022,40,Country Side to River Side,405505.9383,496050.4998,22.57118881,89.07808028,2.065,2.525,H/S,Km. 57.500
Xs_4_116,4,26/06/2022,50,Country Side to River Side,405508.8904,496060.0484,22.57127522,89.07810842,2.045,2.505,H/S,Km. 57.500
Xs_4_117,4,26/06/2022,0,Country Side to River Side,405954.8052,495828.903,22.56921214,89.08245931,-0.481,-0.021,DITCH,Km. 58.000
Xs_4_117,4,26/06/2022,10,Country Side to River Side,405959.7282,495837.6094,22.56929106,89.08250667,-0.291,0.169,DITCH,Km. 58.000
Xs_4_117,4,26/06/2022,13,Country Side to River Side,405961.2007,495840.2203,22.56931472,89.08252083,0.379,0.839,DITCH,Km. 58.000
Xs_4_117,4,26/06/2022,14,Country Side to River Side,405961.6973,495841.0906,22.56932261,89.08252561,1.119,1.579,G/L,Km. 58.000
Xs_4_117,4,26/06/2022,17,Country Side to River Side,405963.1699,495843.6986,22.56934625,89.08253978,1.219,1.679,G/L,Km. 58.000
Xs_4_117,4,26/06/2022,20,Country Side to River Side,405964.6425,495846.3096,22.56936992,89.08255394,1.319,1.779,Toe,Km. 58.000
Xs_4_117,4,26/06/2022,21,Country Side to River Side,405965.1391,495847.1799,22.56937781,89.08255872,1.709,2.169,Slope,Km. 58.000
Xs_4_117,4,26/06/2022,22,Country Side to River Side,405965.6271,495848.0502,22.56938569,89.08256342,2.389,2.849,Edge of Embankment,Km. 58.000
Xs_4_117,4,26/06/2022,24,Country Side to River Side,405966.6117,495849.7878,22.56940144,89.08257289,2.439,2.899,C/L,Km. 58.000
Xs_4_117,4,26/06/2022,27,Country Side to River Side,405968.0957,495852.3988,22.56942511,89.08258717,2.429,2.889,Edge of Embankment,Km. 58.000
Xs_4_117,4,26/06/2022,28,Country Side to River Side,405968.5808,495853.2692,22.569433,89.08259183,2.219,2.679,Slope,Km. 58.000
Xs_4_117,4,26/06/2022,29,Country Side to River Side,405969.0689,495854.1395,22.56944089,89.08259653,2.009,2.469,Toe,Km. 58.000
Xs_4_117,4,26/06/2022,30,Country Side to River Side,405969.5655,495855.0067,22.56944875,89.08260131,1.799,2.259,G/L,Km. 58.000
Xs_4_117,4,26/06/2022,32,Country Side to River Side,405970.5501,495856.7474,22.56946453,89.08261078,1.769,2.229,G/L,Km. 58.000
Xs_4_117,4,26/06/2022,34,Country Side to River Side,405971.5346,495858.4881,22.56948031,89.08262025,0.299,0.759,DITCH,Km. 58.000
Xs_4_117,4,26/06/2022,40,Country Side to River Side,405974.4798,495863.707,22.56952761,89.08264858,0.119,0.579,DITCH,Km. 58.000
Xs_4_117,4,26/06/2022,50,Country Side to River Side,405979.4028,495872.4165,22.56960656,89.08269594,0.049,0.509,DITCH,Km. 58.000
Xs_4_118,4,26/06/2022,0,Country Side to River Side,406380.0174,495579.0068,22.56697842,89.08660983,-0.202,0.258,Fishing Project,Km. 58.500
Xs_4_118,4,26/06/2022,10,Country Side to River Side,406386.5782,495586.5531,22.56704694,89.08667319,-0.042,0.418,Fishing Project,Km. 58.500
Xs_4_118,4,26/06/2022,14,Country Side to River Side,406389.1986,495589.5692,22.56707433,89.0866985,0.008,0.468,Fishing Project,Km. 58.500
Xs_4_118,4,26/06/2022,16,Country Side to River Side,406390.5074,495591.0834,22.56708808,89.08671114,0.348,0.808,Fishing Project,Km. 58.500
Xs_4_118,4,26/06/2022,17,Country Side to River Side,406391.1631,495591.8298,22.56709486,89.08671747,0.748,1.208,G/L,Km. 58.500
Xs_4_118,4,26/06/2022,20,Country Side to River Side,406393.1391,495594.0994,22.56711547,89.08673656,1.078,1.538,Toe,Km. 58.500
Xs_4_118,4,26/06/2022,21,Country Side to River Side,406393.792,495594.855,22.56712233,89.08674286,1.478,1.938,Slope,Km. 58.500
Xs_4_118,4,26/06/2022,22,Country Side to River Side,406394.4477,495595.6014,22.56712911,89.08674919,1.788,2.248,Slope,Km. 58.500
Xs_4_118,4,26/06/2022,23,Country Side to River Side,406395.1036,495596.36,22.567136,89.08675553,2.318,2.778,Edge of Embankment,Km. 58.500
Xs_4_118,4,26/06/2022,25.5,Country Side to River Side,406396.7402,495598.2474,22.56715314,89.08677133,2.348,2.808,C/L,Km. 58.500
Xs_4_118,4,26/06/2022,28,Country Side to River Side,406398.3769,495600.1317,22.56717025,89.08678714,2.388,2.848,Edge of Embankment,Km. 58.500
Xs_4_118,4,26/06/2022,29,Country Side to River Side,406399.0326,495600.8904,22.56717714,89.08679347,2.138,2.598,Slope,Km. 58.500
Xs_4_118,4,26/06/2022,30,Country Side to River Side,406399.6884,495601.6367,22.56718392,89.08679981,1.928,2.388,Toe,Km. 58.500
Xs_4_118,4,26/06/2022,32,Country Side to River Side,406401.0086,495603.1478,22.56719764,89.08681256,1.858,2.318,G/L,Km. 58.500
Xs_4_118,4,26/06/2022,37,Country Side to River Side,406404.2819,495606.9226,22.56723192,89.08684417,1.838,2.298,G/L,Km. 58.500
Xs_4_118,4,26/06/2022,38,Country Side to River Side,406404.9376,495607.6781,22.56723878,89.0868505,1.169,1.629,DITCH,Km. 58.500
Xs_4_118,4,26/06/2022,40,Country Side to River Side,406406.2464,495609.183,22.56725244,89.08686314,1.121,1.581,DITCH,Km. 58.500
Xs_4_118,4,26/06/2022,50,Country Side to River Side,406412.8071,495616.7294,22.56732097,89.0869265,0.938,1.398,DITCH,Km. 58.500
Xs_4_119,4,26/06/2022,0,Country Side to River Side,406788.4659,495275.5354,22.56425972,89.09060036,0.027,0.487,DITCH,Km. 59.000
Xs_4_119,4,26/06/2022,6,Country Side to River Side,406791.8462,495280.4874,22.56430464,89.09063294,0.197,0.657,DITCH,Km. 59.000
Xs_4_119,4,26/06/2022,12,Country Side to River Side,406795.2351,495285.4363,22.56434953,89.09066561,0.257,0.717,DITCH,Km. 59.000
Xs_4_119,4,26/06/2022,13,Country Side to River Side,406795.7914,495286.2663,22.56435706,89.09067097,1.267,1.727,H/S,Km. 59.000
Xs_4_119,4,26/06/2022,15,Country Side to River Side,406796.9239,495287.9138,22.564372,89.09068189,1.167,1.627,H/S,Km. 59.000
Xs_4_119,4,26/06/2022,20,Country Side to River Side,406799.7366,495292.0451,22.56440947,89.090709,1.457,1.917,Toe,Km. 59.000
Xs_4_119,4,26/06/2022,21,Country Side to River Side,406800.3014,495292.8627,22.56441689,89.09071444,1.817,2.277,Slope,Km. 59.000
Xs_4_119,4,26/06/2022,22,Country Side to River Side,406800.8691,495293.6927,22.56442442,89.09071992,1.857,2.317,Slope,Km. 59.000
Xs_4_119,4,26/06/2022,23,Country Side to River Side,406801.4339,495294.5195,22.56443192,89.09072536,2.557,3.017,Edge of Embankment,Km. 59.000
Xs_4_119,4,26/06/2022,25,Country Side to River Side,406802.5578,495296.1671,22.56444686,89.09073619,2.597,3.057,C/L,Km. 59.000
Xs_4_119,4,26/06/2022,27,Country Side to River Side,406803.6818,495297.8148,22.56446181,89.09074703,2.577,3.037,Edge of Embankment,Km. 59.000
Xs_4_119,4,26/06/2022,28,Country Side to River Side,406804.2466,495298.6416,22.56446931,89.09075247,2.567,3.027,Slope,Km. 59.000
Xs_4_119,4,26/06/2022,29,Country Side to River Side,406804.8143,495299.4714,22.56447683,89.09075794,2.457,2.917,Toe,Km. 59.000
Xs_4_119,4,26/06/2022,35,Country Side to River Side,406808.1918,495304.4204,22.56452172,89.0907905,2.367,2.827,G/L,Km. 59.000
Xs_4_119,4,26/06/2022,40,Country Side to River Side,406811.013,495308.5424,22.56455911,89.09081769,2.327,2.787,G/L,Km. 59.000
Xs_4_119,4,26/06/2022,60,Country Side to River Side,406822.2837,495325.0521,22.56470886,89.09092633,2.277,2.737,G/L,Km. 59.000
Xs_4_120,4,26/06/2022,0,Country Side to River Side,407189.5138,494977.4252,22.56158894,89.09451844,1.45,1.91,G/L,Km. 59.500
Xs_4_120,4,26/06/2022,10,Country Side to River Side,407194.7949,494985.9053,22.56166583,89.09456931,1.54,2,G/L,Km. 59.500
Xs_4_120,4,26/06/2022,15,Country Side to River Side,407197.4397,494990.1514,22.56170433,89.09459478,1.56,2.02,G/L,Km. 59.500
Xs_4_120,4,26/06/2022,20,Country Side to River Side,407200.0816,494994.3884,22.56174275,89.09462022,1.52,1.98,Toe,Km. 59.500
Xs_4_120,4,26/06/2022,21,Country Side to River Side,407200.6095,494995.237,22.56175044,89.09462531,1.95,2.41,Slope,Km. 59.500
Xs_4_120,4,26/06/2022,22,Country Side to River Side,407201.1373,494996.0857,22.56175814,89.09463039,2.21,2.67,Edge of Embankment,Km. 59.500
Xs_4_120,4,26/06/2022,24.5,Country Side to River Side,407202.4583,494998.2088,22.56177739,89.09464311,2.25,2.71,CL,Km. 59.500
Xs_4_120,4,26/06/2022,27,Country Side to River Side,407203.7821,495000.3319,22.56179664,89.09465586,2.24,2.7,Edge of Embankment,Km. 59.500
Xs_4_120,4,26/06/2022,28,Country Side to River Side,407204.3071,495001.1805,22.56180433,89.09466092,2.04,2.5,Slope,Km. 59.500
Xs_4_120,4,26/06/2022,29,Country Side to River Side,407204.8349,495002.0291,22.56181203,89.094666,1.75,2.21,Toe,Km. 59.500
Xs_4_120,4,26/06/2022,32,Country Side to River Side,407206.4268,495004.5657,22.56183503,89.09468133,1.64,2.1,G/L,Km. 59.500
Xs_4_120,4,26/06/2022,34,Country Side to River Side,407207.4797,495006.266,22.56185044,89.09469147,1.7,2.16,G/L,Km. 59.500
Xs_4_120,4,26/06/2022,35,Country Side to River Side,407208.0075,495007.1147,22.56185814,89.09469656,-0.22,0.24,DITCH,Km. 59.500
Xs_4_120,4,26/06/2022,40,Country Side to River Side,407210.6524,495011.3609,22.56189664,89.09472203,-0.28,0.18,DITCH,Km. 59.500
Xs_4_120,4,26/06/2022,50,Country Side to River Side,407215.9305,495019.841,22.56197353,89.09477286,-0.35,0.11,DITCH,Km. 59.500
Xs_4_121,4,26/06/2022,0,Country Side to River Side,407627.7696,494745.3995,22.55951703,89.09879436,-0.519,-0.059,Fishing Project,Km. 60.000
Xs_4_121,4,26/06/2022,6,Country Side to River Side,407629.7232,494751.0675,22.55956833,89.09881303,-0.299,0.161,Fishing Project,Km. 60.000
Xs_4_121,4,26/06/2022,8,Country Side to River Side,407630.3715,494752.9641,22.5595855,89.09881922,1.461,1.921,H/S,Km. 60.000
Xs_4_121,4,26/06/2022,10,Country Side to River Side,407631.0199,494754.8514,22.55960258,89.09882542,1.401,1.861,H/S,Km. 60.000
Xs_4_121,4,26/06/2022,15,Country Side to River Side,407632.6449,494759.5774,22.55964536,89.09884094,1.471,1.931,H/S,Km. 60.000
Xs_4_121,4,26/06/2022,20,Country Side to River Side,407634.2587,494764.3126,22.55968822,89.09885636,1.811,2.271,Toe,Km. 60.000
Xs_4_121,4,26/06/2022,21,Country Side to River Side,407634.5872,494765.2547,22.55969675,89.0988595,2.301,2.761,Slope,Km. 60.000
Xs_4_121,4,26/06/2022,22,Country Side to River Side,407634.9157,494766.2,22.55970531,89.09886264,2.801,3.261,Edge of Embankment,Km. 60.000
Xs_4_121,4,26/06/2022,24.5,Country Side to River Side,407635.7239,494768.5629,22.55972669,89.09887036,2.851,3.311,C/L,Km. 60.000
Xs_4_121,4,26/06/2022,27,Country Side to River Side,407636.5322,494770.9259,22.55974808,89.09887808,2.751,3.211,Edge of Embankment,Km. 60.000
Xs_4_121,4,26/06/2022,28,Country Side to River Side,407636.8606,494771.868,22.55975661,89.09888122,2.851,3.311,Slope,Km. 60.000
Xs_4_121,4,26/06/2022,29,Country Side to River Side,407637.1891,494772.8101,22.55976514,89.09888436,3.011,3.471,Toe,Km. 60.000
Xs_4_121,4,26/06/2022,30,Country Side to River Side,407637.509,494773.7646,22.55977378,89.09888742,2.921,3.381,G/L,Km. 60.000
Xs_4_121,4,26/06/2022,40,Country Side to River Side,407640.7564,494783.2165,22.55985933,89.09891844,2.881,3.341,G/L,Km. 60.000
Xs_4_121,4,26/06/2022,50,Country Side to River Side,407643.9952,494792.6685,22.55994489,89.09894939,2.831,3.291,G/L,Km. 60.000
Xs_4_122,4,27/06/2022,0,Country Side to River Side,408089.1864,494890.3225,22.56085119,89.10327339,-0.336,0.124,Fishing Project,Km. 60.500
Xs_4_122,4,27/06/2022,10,Country Side to River Side,408082.8923,494898.0852,22.56092097,89.10321172,-0.156,0.304,Fishing Project,Km. 60.500
Xs_4_122,4,27/06/2022,15,Country Side to River Side,408079.7423,494901.9604,22.56095581,89.10318086,0.094,0.554,Fishing Project,Km. 60.500
Xs_4_122,4,27/06/2022,20,Country Side to River Side,408076.5896,494905.8417,22.56099069,89.10314997,0.434,0.894,Slope,Km. 60.500
Xs_4_122,4,27/06/2022,21,Country Side to River Side,408075.9574,494906.6235,22.56099772,89.10314378,0.874,1.334,Toe,Km. 60.500
Xs_4_122,4,27/06/2022,22,Country Side to River Side,408075.3337,494907.3961,22.56100467,89.10313767,1.564,2.024,Edge of Embankment,Km. 60.500
Xs_4_122,4,27/06/2022,25,Country Side to River Side,408073.4397,494909.7231,22.56102558,89.10311911,1.714,2.174,C/L,Km. 60.500
Xs_4_122,4,27/06/2022,28,Country Side to River Side,408071.5458,494912.0501,22.5610465,89.10310056,1.784,2.244,Edge of Embankment,Km. 60.500
Xs_4_122,4,27/06/2022,29,Country Side to River Side,408070.922,494912.8226,22.56105344,89.10309444,1.814,2.274,Slope,Km. 60.500
Xs_4_122,4,27/06/2022,30,Country Side to River Side,408070.2899,494913.6044,22.56106047,89.10308825,1.794,2.254,Toe,Km. 60.500
Xs_4_122,4,27/06/2022,35,Country Side to River Side,408067.1371,494917.4889,22.56109539,89.10305736,1.944,2.404,H/Land,Km. 60.500
Xs_4_122,4,27/06/2022,40,Country Side to River Side,408063.9872,494921.3609,22.56113019,89.1030265,2.174,2.634,H/Land,Km. 60.500
Xs_4_122,4,27/06/2022,50,Country Side to River Side,408057.6931,494929.1236,22.56119997,89.10296483,1.724,2.184,H/Land,Km. 60.500
Xs_4_123,4,27/06/2022,0,Country Side to River Side,408519.7905,495140.8664,22.56313764,89.10744669,1.326,1.786,H/S,Km. 61.000
Xs_4_123,4,27/06/2022,10,Country Side to River Side,408511.579,495146.5584,22.56318861,89.1073665,1.396,1.856,H/S,Km. 61.000
Xs_4_123,4,27/06/2022,15,Country Side to River Side,408507.466,495149.3999,22.56321406,89.10732633,1.606,2.066,H/S,Km. 61.000
Xs_4_123,4,27/06/2022,20,Country Side to River Side,408503.3646,495152.2536,22.56323961,89.10728628,1.636,2.096,Toe,Km. 61.000
Xs_4_123,4,27/06/2022,21,Country Side to River Side,408502.5368,495152.8182,22.56324467,89.10727819,2.066,2.526,Slope,Km. 61.000
Xs_4_123,4,27/06/2022,22,Country Side to River Side,408501.7176,495153.3859,22.56324975,89.10727019,2.316,2.776,Slope,Km. 61.000
Xs_4_123,4,27/06/2022,23,Country Side to River Side,408500.8984,495153.9505,22.56325481,89.10726219,3.236,3.696,Edge of Embankment,Km. 61.000
Xs_4_123,4,27/06/2022,25,Country Side to River Side,408499.2516,495155.0951,22.56326506,89.10724611,3.216,3.676,C/L,Km. 61.000
Xs_4_123,4,27/06/2022,27,Country Side to River Side,408497.6077,495156.2365,22.56327528,89.10723006,3.186,3.646,Edge of Embankment,Km. 61.000
Xs_4_123,4,27/06/2022,28,Country Side to River Side,408496.7885,495156.8042,22.56328036,89.10722206,3.116,3.576,Slope,Km. 61.000
Xs_4_123,4,27/06/2022,30,Country Side to River Side,408495.1415,495157.9365,22.5632905,89.10720597,3.096,3.556,Toe,Km. 61.000
Xs_4_123,4,27/06/2022,37,Country Side to River Side,408489.3931,495161.9194,22.56332617,89.10714983,3.306,3.766,G/L,Km. 61.000
Xs_4_123,4,27/06/2022,41,Country Side to River Side,408486.1109,495164.1962,22.56334656,89.10711778,3.336,3.796,BL,Km. 61.000
Xs_4_123,4,27/06/2022,44,Country Side to River Side,408483.6448,495165.9053,22.56336186,89.10709369,1.676,2.136,Slope,Km. 61.000
Xs_4_123,4,27/06/2022,47,Country Side to River Side,408481.1788,495167.6145,22.56337717,89.10706961,0.866,1.326,Slope,Km. 61.000
Xs_4_123,4,27/06/2022,48,Country Side to River Side,408480.3511,495168.1791,22.56338222,89.10706153,0.746,1.206,RIVER BED,Km. 61.000
Xs_4_123,4,27/06/2022,50,Country Side to River Side,408478.7157,495169.3236,22.56339247,89.10704556,0.246,0.706,RIVER BED,Km. 61.000
Xs_4_124,4,27/06/2022,0,Country Side to River Side,408927.1359,495322.9532,22.56480436,89.11139789,0.17,0.63,Fishing Project,Km. 61.500
Xs_4_124,4,27/06/2022,10,Country Side to River Side,408927.0867,495332.9416,22.56489458,89.11139683,0.2,0.66,Fishing Project,Km. 61.500
Xs_4_124,4,27/06/2022,15,Country Side to River Side,408927.068,495337.942,22.56493975,89.11139636,0.279,0.739,Fishing Project,Km. 61.500
Xs_4_124,4,27/06/2022,20,Country Side to River Side,408927.0492,495342.9393,22.56498489,89.11139589,0.249,0.709,Toe,Km. 61.500
Xs_4_124,4,27/06/2022,21,Country Side to River Side,408927.0379,495343.9388,22.56499392,89.11139572,1.29,1.75,Slope,Km. 61.500
Xs_4_124,4,27/06/2022,22,Country Side to River Side,408927.0382,495344.9381,22.56500294,89.11139567,3.25,3.71,Slope,Km. 61.500
Xs_4_124,4,27/06/2022,23,Country Side to River Side,408927.0299,495345.9376,22.56501197,89.11139553,3.09,3.55,Edge of Embankment,Km. 61.500
Xs_4_124,4,27/06/2022,25.5,Country Side to River Side,408927.0191,495348.4379,22.56503456,89.11139528,3.22,3.68,C/L,Km. 61.500
Xs_4_124,4,27/06/2022,28,Country Side to River Side,408927.0082,495350.938,22.56505714,89.11139503,3.21,3.67,Edge of Embankment,Km. 61.500
Xs_4_124,4,27/06/2022,29,Country Side to River Side,408926.9999,495351.9375,22.56506617,89.11139489,2.9,3.36,Slope,Km. 61.500
Xs_4_124,4,27/06/2022,30,Country Side to River Side,408927.0001,495352.9369,22.56507519,89.11139483,2.52,2.98,Toe,Km. 61.500
Xs_4_124,4,27/06/2022,34,Country Side to River Side,408926.9783,495356.9378,22.56511133,89.11139439,2.6,3.06,H/S,Km. 61.500
Xs_4_124,4,27/06/2022,38,Country Side to River Side,408926.9592,495360.9356,22.56514744,89.11139397,2.74,3.2,H/S,Km. 61.500
Xs_4_124,4,27/06/2022,40,Country Side to River Side,408926.9511,495362.9346,22.5651655,89.11139378,1.17,1.63,DITCH,Km. 61.500
Xs_4_124,4,27/06/2022,47,Country Side to River Side,408926.9213,495369.9246,22.56522864,89.11139308,1.12,1.58,DITCH,Km. 61.500
Xs_4_124,4,27/06/2022,50,Country Side to River Side,408926.902,495372.923,22.56525572,89.11139272,2.79,3.25,H/S,Km. 61.500
Xs_4_124,4,27/06/2022,52,Country Side to River Side,408926.8911,495374.9251,22.56527381,89.1113925,2.76,3.22,H/S,Km. 61.500
Xs_4_125,4,27/06/2022,0,Country Side to River Side,409345.8428,495568.0148,22.56704044,89.11545606,-0.315,0.145,Fishing Project,Km. 62.000
Xs_4_125,4,27/06/2022,10,Country Side to River Side,409337.115,495572.8792,22.56708392,89.11537089,-0.255,0.205,Fishing Project,Km. 62.000
Xs_4_125,4,27/06/2022,15,Country Side to River Side,409332.7425,495575.3068,22.56710561,89.11532822,0.505,0.965,Fishing Project,Km. 62.000
Xs_4_125,4,27/06/2022,20,Country Side to River Side,409328.3729,495577.7313,22.56712728,89.11528558,0.985,1.445,Toe,Km. 62.000
Xs_4_125,4,27/06/2022,21,Country Side to River Side,409327.5047,495578.2101,22.56713156,89.11527711,1.875,2.335,Slope,Km. 62.000
Xs_4_125,4,27/06/2022,22,Country Side to River Side,409326.6251,495578.6981,22.56713592,89.11526853,2.405,2.865,Slope,Km. 62.000
Xs_4_125,4,27/06/2022,23,Country Side to River Side,409325.754,495579.186,22.56714028,89.11526003,3.185,3.645,Edge of Embankment,Km. 62.000
Xs_4_125,4,27/06/2022,25.5,Country Side to River Side,409323.5677,495580.3983,22.56715111,89.11523869,3.115,3.575,C/L,Km. 62.000
Xs_4_125,4,27/06/2022,28,Country Side to River Side,409321.3844,495581.6105,22.56716194,89.11521739,3.235,3.695,Edge of Embankment,Km. 62.000
Xs_4_125,4,27/06/2022,29,Country Side to River Side,409320.5134,495582.0986,22.56716631,89.11520889,2.605,3.065,Slope,Km. 62.000
Xs_4_125,4,27/06/2022,30,Country Side to River Side,409319.6338,495582.5866,22.56717067,89.11520031,2.455,2.915,Slope,Km. 62.000
Xs_4_125,4,27/06/2022,31,Country Side to River Side,409318.7627,495583.0652,22.56717494,89.11519181,1.695,2.155,Toe,Km. 62.000
Xs_4_125,4,27/06/2022,40,Country Side to River Side,409310.9031,495587.4417,22.56721406,89.11511511,1.755,2.215,Fishing Project,Km. 62.000
Xs_4_125,4,27/06/2022,42,Country Side to River Side,409309.1552,495588.4054,22.56722267,89.11509806,2.692,3.152,H/Land,Km. 62.000
Xs_4_125,4,27/06/2022,45,Country Side to River Side,409306.5335,495589.8693,22.56723575,89.11507247,3.32,3.78,H/Land,Km. 62.000
Xs_4_125,4,27/06/2022,48,Country Side to River Side,409303.9146,495591.3209,22.56724872,89.11504692,3.805,4.265,H/Land,Km. 62.000
Xs_4_125,4,27/06/2022,52,Country Side to River Side,409300.4131,495593.2606,22.56726606,89.11501275,3.745,4.205,BL,Km. 62.000
Xs_4_126,4,27/06/2022,0,Country Side to River Side,409665.6112,495848.9526,22.56959522,89.11855,1.395,1.855,H/s,Km. 62.500
Xs_4_126,4,27/06/2022,10,Country Side to River Side,409665.5103,495858.9506,22.56968553,89.11854844,1.365,1.825,H/s,Km. 62.500
Xs_4_126,4,27/06/2022,15,Country Side to River Side,409665.4626,495863.9419,22.56973061,89.11854769,1.415,1.875,H/s,Km. 62.500
Xs_4_126,4,27/06/2022,20,Country Side to River Side,409665.4122,495868.9393,22.56977575,89.11854692,1.665,2.125,Toe,Km. 62.500
Xs_4_126,4,27/06/2022,22,Country Side to River Side,409665.3926,495870.9414,22.56979383,89.11854661,2.345,2.805,Slope,Km. 62.500
Xs_4_126,4,27/06/2022,23,Country Side to River Side,409665.3813,495871.9409,22.56980286,89.11854644,2.645,3.105,Edge of Embankment,Km. 62.500
Xs_4_126,4,27/06/2022,24.5,Country Side to River Side,409665.3617,495873.4386,22.56981639,89.11854617,2.495,2.955,C/L,Km. 62.500
Xs_4_126,4,27/06/2022,26,Country Side to River Side,409665.342,495874.9394,22.56982994,89.11854589,2.665,3.125,Edge of Embankment,Km. 62.500
Xs_4_126,4,27/06/2022,28,Country Side to River Side,409665.3223,495876.9384,22.569848,89.11854558,2.345,2.805,Slope,Km. 62.500
Xs_4_126,4,27/06/2022,29,Country Side to River Side,409665.314,495877.941,22.56985706,89.11854544,1.245,1.705,Toe,Km. 62.500
Xs_4_126,4,27/06/2022,30,Country Side to River Side,409665.3028,495878.9404,22.56986608,89.11854528,1.075,1.535,Fishing Project,Km. 62.500
Xs_4_126,4,27/06/2022,35,Country Side to River Side,409665.2552,495883.9378,22.56991122,89.11854453,0.935,1.395,Fishing Project,Km. 62.500
Xs_4_126,4,27/06/2022,41,Country Side to River Side,409665.1934,495889.9286,22.56996533,89.11854358,0.975,1.435,Fishing Project,Km. 62.500
